index,AAPL_Daily_Adj._Open-Adj._Close_P_Delta,AAPL_Daily_Adj._Open-Adj._Close_P_Delta,AAPL_AfterHours_Adj._Close-Adj._Open_P_Delta,AAPL_Adj._Open,AAPL_Adj._High,AAPL_Adj._Low,AAPL_Adj._Close,AAPL_Adj._Volume,AAPL_25-day_Adj._Close_MA,AAPL_100-day_Adj._Close_MA,GOOGL_Daily_Adj._Open-Adj._Close_P_Delta,GOOGL_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOGL_Adj._Open,GOOGL_Adj._High,GOOGL_Adj._Low,GOOGL_Adj._Close,GOOGL_Adj._Volume,GOOGL_25-day_Adj._Close_MA,GOOGL_100-day_Adj._Close_MA,GOOG_Daily_Adj._Open-Adj._Close_P_Delta,GOOG_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOG_Adj._Open,GOOG_Adj._High,GOOG_Adj._Low,GOOG_Adj._Close,GOOG_Adj._Volume,GOOG_25-day_Adj._Close_MA,GOOG_100-day_Adj._Close_MA,AOSL_Daily_Adj._Open-Adj._Close_P_Delta,AOSL_AfterHours_Adj._Close-Adj._Open_P_Delta,AOSL_Adj._Open,AOSL_Adj._High,AOSL_Adj._Low,AOSL_Adj._Close,AOSL_Adj._Volume,AOSL_25-day_Adj._Close_MA,AOSL_100-day_Adj._Close_MA,MSFT_Daily_Adj._Open-Adj._Close_P_Delta,MSFT_AfterHours_Adj._Close-Adj._Open_P_Delta,MSFT_Adj._Open,MSFT_Adj._High,MSFT_Adj._Low,MSFT_Adj._Close,MSFT_Adj._Volume,MSFT_25-day_Adj._Close_MA,MSFT_100-day_Adj._Close_MA,FB_Daily_Adj._Open-Adj._Close_P_Delta,FB_AfterHours_Adj._Close-Adj._Open_P_Delta,FB_Adj._Open,FB_Adj._High,FB_Adj._Low,FB_Adj._Close,FB_Adj._Volume,FB_25-day_Adj._Close_MA,FB_100-day_Adj._Close_MA,ORCL_Daily_Adj._Open-Adj._Close_P_Delta,ORCL_AfterHours_Adj._Close-Adj._Open_P_Delta,ORCL_Adj._Open,ORCL_Adj._High,ORCL_Adj._Low,ORCL_Adj._Close,ORCL_Adj._Volume,ORCL_25-day_Adj._Close_MA,ORCL_100-day_Adj._Close_MA,INTC_Daily_Adj._Open-Adj._Close_P_Delta,INTC_AfterHours_Adj._Close-Adj._Open_P_Delta,INTC_Adj._Open,INTC_Adj._High,INTC_Adj._Low,INTC_Adj._Close,INTC_Adj._Volume,INTC_25-day_Adj._Close_MA,INTC_100-day_Adj._Close_MA,IBM_Daily_Adj._Open-Adj._Close_P_Delta,IBM_AfterHours_Adj._Close-Adj._Open_P_Delta,IBM_Adj._Open,IBM_Adj._High,IBM_Adj._Low,IBM_Adj._Close,IBM_Adj._Volume,IBM_25-day_Adj._Close_MA,IBM_100-day_Adj._Close_MA
2996853,0.0027530513,-0.0188461197,-0.0126846063,109.5700439147,109.8525162477,107.1836397224,107.5050737565,53233940,110.2969802837,120.2000386832,-0.0167919374,-0.0115375559,647.93,651.25,633.8073,637.05,1728562,663.5928,592.1332,-0.0174230146,-0.0103092784,617,619.71,602.8213,606.25,1759572,632.7036,571.09595,-0.0161090458,-0.0100755668,8.07,8.12,7.89,7.94,98272,7.5204,8.2368,0.002073255,-0.015862069,41.9694532005,42.520537935,41.8437672085,42.0564665797,28285205,43.5975111969,44.056240889,-0.0179367201,-0.0107770845,89.76,89.82,87.73,88.15,27048198,91.4652,86.2135,0.0024449878,-0.0149051491,35.9645506178,36.4139853715,35.9254693348,36.0524835044,11787777,37.5031807268,40.4016444391,0.0097222222,-0.0175378267,27.6791898027,28.2750612498,27.573470675,27.9482930369,38665922,27.2727580239,29.3781585115,0.0049982883,-0.0150565472,139.4016204277,141.291488339,139.1343663796,140.0983899101,3603518,145.0598782058,155.3454080253
2998293,0.00591133,0.0027530513,0.0217809097,106.141414218,107.5829971587,105.6933546554,106.4336269763,49996311,109.8495208964,120.0401186436,-0.0011751628,0.0191427118,629.7,634.5,626.5,628.96,2024990,662.4512,593.0124,0.0011666667,0.0196271017,600,603.47,595.25,600.7,2089453,631.7072,571.77765,0.0305343511,0.0135802469,7.86,8.14,7.86,8.1,51397,7.5304,8.2321,-0.0046718057,0.0161933818,41.3893640063,41.6117315308,40.7947725823,41.1960009416,37138775,43.4511069905,44.0649620215,0.0121559633,0.0162021301,87.2,88.39,86.7,88.26,27328667,91.2352,86.26905,-0.0022008253,0.0126826578,35.515115864,35.8375364482,35.261087525,35.4369532982,13147872,37.3597524184,40.3278173015,-0.0017500875,0.0161290323,27.4581407175,27.7752981006,27.3043674408,27.4100865685,29117537,27.2653249505,29.3415993118,-0.006017846,0.0150313152,137.9889918879,138.7812092447,136.795893459,137.1585953814,4201068,144.4125905194,155.1751160886
3004053,-0.031733474,0.00591133,0.0129106936,108.7518481916,109.6382268917,107.4563716301,109.3947162598,54843626,109.6314345179,119.915699987,0.0044929797,0.0124246754,641,645.04,632.9,643.88,1954648,661.6176,594.016,0.003542915,0.0106725669,612.49,616.31,604.12,614.66,2279538,631.0452,572.58625,0.012180268,-0.0012033694,8.21,8.31,8.042,8.31,68175,7.5456,8.2273,0.0136258661,0.0072909547,41.8631035149,42.5398742415,41.7664219826,42.4335245559,32469766,43.3499774574,44.0869649738,-0.0017839224,0.0139618005,89.69,90.24,88.83,89.53,27012543,91.0508,86.34125,0.025864416,0.0058386412,35.8863880519,36.9513530118,35.8863880519,36.8145685215,18949464,37.2804174141,40.2729253122,0.0179434092,0.0074576271,27.852184739,28.3519478882,27.8233522496,28.3519478882,27804971,27.2917534231,29.3140802178,0.0093925682,0.0102560619,139.2202694665,140.6328980062,139.0293737179,140.5279053445,3933010,144.0242700049,155.0479114993
3005493,0.0208578943,-0.031733474,0.0010894235,110.8070779246,111.0603289818,106.92064824,107.2907844004,85010804,109.4765796282,119.7839543005,-0.0129931889,0.0007615673,651.88,657.36,640.9,643.41,2048908,660.9028,595.1227,-0.0136827533,0.0006201854,621.22,626.52,609.6,612.72,1702094,630.384,573.47295,-0.0192771084,0,8.3,8.43,8.14,8.14,138986,7.5508,8.221,-0.0257860213,0.0011609009,42.7429054595,42.926600371,41.4860455387,41.6407359905,33469485,43.189089309,44.1062409679,-0.0037453184,-0.0040911101,90.78,91.98,90.17,90.44,32551123,90.906,86.4379,-0.0213720317,-0.0016176867,37.0295155776,37.3030845582,36.1599570324,36.2381195983,14710188,37.1799785169,40.2167464529,-0.0161507402,-0.0020519836,28.5633861436,28.9478193353,28.034790505,28.1020663136,30774099,27.3051363072,29.2878473834,-0.0248083905,0.0055153395,141.9691682466,142.2555118695,138.256245936,138.4471416846,3407761,143.5947482727,154.923009123
3006933,0.0216477324,0.0208578943,-0.0069290219,107.4076695038,110.3419726177,107.0472737686,109.6479673169,62892831,109.3865343025,119.6482593004,0.0111507998,-0.0013362413,643.9,654.9,641.7,651.08,1392481,660.0144,596.1882,0.0134562062,-0.0025750382,613.1,624.16,611.43,621.35,1905276,629.4868,574.33265,-0.0282555283,-0.0088495575,8.14,8.17,7.81,7.91,227577,7.5436,8.215,0.0039424861,-0.0034650035,41.6890767567,42.3368430235,41.3265210103,41.8534353617,31366630,43.0351723094,44.1153335036,0.0212057289,-0.0032615786,90.07,92.06,89.63,91.98,26437398,90.7276,86.5268,0.015662976,-0.0042541877,36.1794976739,37.0685968606,36.1794976739,36.7461762764,16930643,37.1006435126,40.1625332948,0.0030843043,-0.006491288,28.0444013348,28.5057211649,27.7704926857,28.130898803,25195775,27.3109028051,29.2594425749,0.0023997257,-0.0019835841,139.210724679,140.4610918325,137.9317231633,139.5447922391,3461658,143.1977732847,154.7575088318
3008373,-0.0108938068,0.0216477324,0.0207512477,108.8882141455,111.245397062,108.8589928697,111.245397062,49915473,109.3506895375,119.5352016113,0.0078282401,0.0005035861,650.21,655.31,647.41,655.3,1744615,659.4204,597.31195,0.0097135942,-0.0001118622,619.75,625.78,617.42,625.77,1373545,628.8104,575.25065,0.006377551,0,7.84,7.97,7.83,7.89,50264,7.5372,8.2076,0.0078813166,-0.001149954,41.7084130631,42.1434799588,41.5149533169,42.0371302732,27132527,42.9254869281,44.1288395947,0.0040357766,0.0028245519,91.68,92.08,91.13,92.05,21185049,90.6048,86.6111,0.0125500668,-0.0029008439,36.5898511447,37.088137502,36.540999541,37.0490562191,12948612,37.0459297165,40.1103755406,0.0134112792,0,27.9482930369,28.3711695478,27.9098497177,28.3231153988,21786879,27.3285867319,29.2357987389,0.0100061682,0,139.2679934036,140.7856146051,139.0389185053,140.6615323685,3113953,142.8560698946,154.6210250128
3012693,0.0030190632,-0.0108938068,0.0053768103,113.5538778521,113.8558310356,111.8785247048,112.3168438422,58363431,109.3425075803,119.4163457043,-0.0048197917,0.0064983831,655.63,655.92,649.501,652.47,1497627,658.9436,598.34485,-0.0039315966,0.0055516334,625.7,625.86,619.43,623.24,1702271,628.328,576.0894,-0.0164765526,0.0012886598,7.89,7.94,7.75,7.76,36535,7.5492,8.1987,-0.0089799678,0.0034851301,41.988789507,41.9984576602,41.4377047725,41.6117315308,23656048,42.7941751193,44.1347516532,0,0.0006499838,92.31,92.62,91.6,92.31,20127871,90.5252,86.6879,-0.0066120074,0.0055910543,36.941582691,37.0685968606,36.5116885788,36.6973246727,15021459,36.9677671506,40.0534350569,-0.002714625,0.0057842804,28.3231153988,28.3807803776,27.9579038667,28.2462287605,24065075,27.3481928247,29.2088311106,-0.0116713035,0.0065224854,140.6615323685,140.6615323685,138.7907540321,139.0198289304,3226747,142.4945133468,154.4577904868
3014133,0.0013763441,0.0030190632,-0.0002579979,112.9207502092,113.5051757257,111.4499459927,113.2616650938,43341155,109.2084793285,119.2967986414,0.0127301244,0.0007217285,656.71,668.85,653.34,665.07,1777320,659.0208,599.42095,0.0134673688,0.0005195705,626.7,638.7,623.78,635.14,2084397,628.3844,576.9708,0.0167310167,0,7.77,7.9,7.77,7.9,44305,7.566,8.1915,0.0182912711,-0.0002273761,41.7567538293,42.8202506854,41.6504041437,42.520537935,28882206,42.6765473846,44.1463640158,0.0057377937,0,92.37,93.25,91.79,92.9,18859351,90.4752,86.7928,0.0058247286,0.0071071335,36.9025014081,37.3030845582,36.540999541,37.1174484642,14877921,36.893512713,40.0022532439,0.0057510149,-0.0036999664,28.4096128669,28.7700189842,28.3327262286,28.5729969734,29819023,27.3516527234,29.1884431055,0.0063437926,0.0021012675,139.9265837364,141.1960404647,139.1248215922,140.8142489674,2717060,142.1425015863,154.2666562319
3015573,-0.0150440948,0.0013763441,-0.0064427455,113.232443818,113.514916151,112.4434693707,113.3882906224,37173489,109.3222474957,119.1726273436,-4.50755E-05,0.0029600914,665.55,668.0699,662.2,665.52,1312598,658.0296,600.33955,0.0008025556,0.0028460014,635.47,637.95,632.32,635.98,1286454,627.3924,577.68,0.0126582278,-0.0025,7.9,8.01,7.86,8,49957,7.592,8.1854,0.0075051171,-0.0002257336,42.5108697818,42.9072640645,42.3851837897,42.8299188386,23372162,42.6066418819,44.1178404604,0.0059203445,-0.0008560728,92.9,93.6,92.63,93.45,16321193,90.4684,86.912,0.0002613696,-0.0399790959,37.381247124,37.6352754631,37.0588265398,37.3910174448,19550210,36.8583395584,39.9568246466,0.0050641458,-0.0050386295,28.4672778457,28.6306619522,28.2558395903,28.6114402926,25957758,27.3824073787,29.1709944594,0.0038555195,-0.002088808,141.1101373778,142.112340058,140.8237937549,141.6541902613,2799222,141.8714296233,154.0882427439
3017013,0.0110507085,-0.0150440948,-0.0150105337,112.6577587268,113.4662140246,110.7632460109,110.962924729,64112641,109.2708180503,119.0013163839,0.0062622661,-0.0098411422,667.49,681.99,665,671.67,2387605,657.2376,601.39505,0.0080120416,-0.0095038109,637.79,650.9,635.02,642.9,2274690,626.726,578.5553,0.0175438596,-0.0123152709,7.98,8.22,7.98,8.12,45158,7.6152,8.1809,-0.0009031384,-0.0169491525,42.8202506854,43.5066895652,42.6172194674,42.7815780724,32768161,42.5221239348,44.0873066195,0.0103887758,-0.0120839517,93.37,95.51,92.9,94.34,27841803,90.4744,87.0363,0,-0.0122482308,35.8961583726,36.8047982008,35.661670675,35.8961583726,37298982,36.7590730998,39.8912884626,0.0030384875,-0.0164927634,28.4672778457,29.0247059737,28.4000020371,28.5537753138,29805245,27.3920182085,29.1489948344,0.0002700878,-0.014108276,141.358301851,142.8663782651,140.5947188565,141.3964810007,4002952,141.5652328425,153.898327628
3018453,0.0135479898,0.0110507085,0.0019391803,109.297312007,111.3330608894,108.9661375477,110.5051247411,74285291,109.2045831584,118.8456095957,-0.0062250023,0.0069448647,665.06,669.84,660.03,660.92,3627210,656.214,602.36055,-0.0118406382,0.0081843464,636.79,640,627.02,629.25,5133386,625.638,579.311,-0.0024937656,-0.00125,8.02,8.05,7.76,8,109941,7.6312,8.1764,-0.0004597701,0.0032198712,42.0564665797,42.5302060883,41.8921079746,42.0371302732,63143684,42.4082122822,44.0385924414,0.0128755365,0.0023305085,93.2,95.19,93.05,94.4,62299984,90.5132,87.1735,0.002480022,0.0060472787,35.4564939396,36.1306460702,35.4271829775,35.5444268262,34919765,36.6445649408,39.8135717434,-0.006844627,0.0024121296,28.082844654,28.2750612498,27.6839952176,27.8906280581,60693435,27.3977847064,29.1154431388,-0.0105443341,0.006089544,139.4016204277,139.7213708066,137.4258494295,137.9317231633,7975845,141.1620610214,153.6437972832
3022773,0.000176398,0.0135479898,-0.0158840378,110.7194140971,112.3752863938,110.7096736719,112.2194395894,50221965,109.1753618826,118.7255865154,0.0022088323,-0.0142582986,665.51,669,658,666.98,1954667,655.3184,603.41645,0.0016393443,-0.0132821352,634.4,636.49,625.94,635.44,1788506,624.7708,580.1746,-0.0112640801,-0.0075949367,7.99,8.08,7.84,7.9,52777,7.6468,8.17,0.0112333792,-0.0165495353,42.1724844185,42.9942774436,42.153148112,42.6462239271,26177224,42.3082908009,43.9968757834,0.0098287888,-0.0186289901,94.62,96.49,94.52,95.55,28789973,90.5584,87.32435,0.006284153,-0.0133043714,35.7593738824,36.207831604,35.5883932695,35.9840912592,14964384,36.5437352308,39.7380128589,0.0024063252,-0.0168038409,27.9579038667,28.1933691966,27.8137414198,28.0251796752,24417127,27.4031667711,29.0845144223,0.0074970768,-0.0126979792,138.7716644572,140.2892856587,138.323059448,139.8120462872,3824858,140.8081403035,153.4035609307
3024213,0.0060723401,0.000176398,0.0020282187,110.4369417642,111.2161757861,109.5993625948,110.4564226147,50346159,109.0288658865,118.6216345945,-0.0064945929,-0.0004592774,657.47,658.82,645.03,653.2,2718081,653.682,604.46075,-0.0068740032,-0.0010277987,627,627.55,615.43,622.69,2562869,623.2436,581.0281,-0.0229591837,0.0078328982,7.84,7.86,7.58,7.66,32160,7.6616,8.1627,0.0119870908,0.0006833713,41.9404487408,42.5882150077,41.8727716682,42.4431927091,28085903,42.1879534637,43.9571368675,-0.0086381572,0.0047332186,93.77,94.68,91.92,92.96,36888893,90.5196,87.46625,-0.004127683,0,35.5053455433,35.6519003543,35.1438436762,35.3587907323,19978673,36.4057783021,39.667005659,0,0.0122078828,27.5542490154,27.7752981006,27.3716432493,27.5542490154,28576221,27.3874050102,29.0520463998,-0.0013137879,-0.0015232292,138.0367158251,138.456686472,137.2253134456,137.8553648639,3564015,140.3545720048,153.1729738746
3025653,0.0154525386,0.0060723401,-0.0093596921,110.680452396,111.742158751,110.359018362,111.35254174,35756716,108.9439293781,118.4899490078,0.000597335,-0.0066126835,652.9,660.28,650.7301,653.29,1457995,652.2644,605.48205,0.0004983522,-0.009190822,622.05,628.93,620,622.36,1470949,621.8928,581.8727,0.0038860104,-0.0025806452,7.72,7.77,7.59,7.75,50388,7.692,8.1583,-0.0013658092,-0.0095737406,42.4721971688,42.7042328465,42.0661347329,42.4141882494,17145238,42.0564665797,43.9169647621,0.0061027837,-0.0096839417,93.4,94.32,92.8,93.97,21701427,90.4716,87.61605,-0.0055263885,-0.0038899694,35.3587907323,35.3832165342,35.0070591859,35.1633843177,16991591,36.2557061756,39.5867439288,-0.0096485183,-0.012526096,27.8906280581,27.9579038667,27.4773623771,27.6215248239,25983954,27.3808696459,29.0120185964,-0.0038138825,-0.0073785326,137.6453795404,137.9889918879,136.2518405755,137.1204162317,2674225,139.8830595057,152.9126790224
3027093,-0.0148574373,0.0154525386,0.0125217391,110.3103162356,112.5019119224,109.4531588114,112.0148906587,50219475,108.9435397611,118.3673010457,0.0091529655,0.0056038234,648.97,656.7699,642.165,654.91,1934639,650.6992,606.50275,0.0148546964,0.0063438798,616.64,627.32,612.4,625.8,2240098,620.4888,582.7229,0.0090556274,0.0025641026,7.73,7.85,7.68,7.8,52826,7.716,8.1544,0.0105868815,0.0129810977,42.0081258135,42.6655602336,41.8340990552,42.4528608624,27905607,41.9520505247,43.8811397221,0.0145067698,0.0146170956,93.06,94.765,92.24,94.41,29105964,90.4356,87.77205,0.0058577406,0.0038824182,35.0265998274,35.3978720153,34.5771650737,35.2317765628,18059542,36.1200941238,39.505024651,0.0035236082,0.0161516854,27.2755349514,27.5542490154,26.785382632,27.3716432493,32754744,27.3854828442,28.9693973504,0.0126928471,0.0078941902,136.108668764,138.4662312594,135.488257581,137.836275289,3278207,139.5192122088,152.6567244865
3028533,-0.0123847167,-0.0148574373,-0.0074971668,113.4175118982,113.6610225301,111.0603289818,111.7324183257,56151926,109.0238008653,118.26983233,-0.0279844514,-0.0017183473,658.58,658.58,639.655,640.15,2423992,649.126,607.4738,-0.028264287,-0.0026635293,629.77,629.77,611,611.97,2174009,619.0944,583.5346,-0.0076726343,-0.0051546392,7.82,7.88,7.54,7.76,141891,7.7384,8.15,-0.0121402878,-0.0025034137,43.0039455969,43.2456494278,42.3078385638,42.4818653221,29384601,41.8855336304,43.8517122378,-0.0315272993,-0.0074377493,95.79,95.85,92.06,92.77,28961622,90.524,87.92415,-0.0041436464,-0.0091539528,35.3685610531,35.4858049018,35.0852217518,35.2220062421,19386998,36.0192644139,39.4297294197,-0.0044920525,-0.0045123221,27.8137414198,27.9819309412,27.5158056962,27.6888006325,29192322,27.4346902928,28.9351521569,-0.0008931639,-0.0068766332,138.9243810561,139.6116057511,137.9508127382,138.8002988195,3474279,139.2427951648,152.4187710664
3032853,-0.0334130994,-0.0123847167,0.0034685165,110.8947417521,111.5960523719,109.5213417884,109.5213417884,50782189,109.2840650287,118.1578815167,-0.0231593772,0.0020024029,639.05,642.85,617.84,624.25,2361393,648.3348,608.3655,-0.0253137595,0.0040175495,610.34,614.605,589.38,594.89,3110651,618.3908,584.2413,0.0207253886,0.0025380711,7.72,8,7.72,7.88,47043,7.7648,8.1467,-0.0123203285,0.0018480018,42.3755156365,42.622053544,41.7712560592,41.8534353617,27099680,41.8940416053,43.8285971955,-0.0311685491,-0.0012330456,92.08,92.29,88.18,89.21,40914897,90.65,88.03525,-0.0078387458,-0.0036681716,34.8995856579,35.3099391287,34.5869353944,34.6260166774,21624021,35.9368029069,39.3548987029,0.0027894003,0.002433936,27.5638598452,28.2173962711,27.525416526,27.6407464835,41741821,27.519265595,28.9044299741,-0.0131560726,-0.0037187763,137.8458200764,138.7621196698,135.9845865274,136.0323104646,4292421,139.0011211471,152.1693898114
3034293,-0.0019969139,-0.0334130994,0.0101778837,109.9012183741,110.5635672927,105.0602270126,106.2290780455,73365384,109.5154975332,118.0055725291,-0.0046203038,0.0148086282,625.5,634.68,618.03,622.61,2106466,648.5148,609.1712,-0.0038675328,0.0139670908,597.28,605,590.22,594.97,2310284,618.6052,584.884,-0.0075949367,0.0204081633,7.9,8.01,7.83,7.84,68530,7.786,8.1435,0.0016140189,0.0101289134,41.9307805876,42.1241436523,41.621399684,41.9984576602,32763557,41.9621054041,43.802924322,-0.0272727273,0.0204222915,89.1,90.06,85.72,86.67,42281838,90.8332,88.1177,0.0056641178,0.0107012109,34.4990025078,34.8409637335,34.4306102627,34.6944089225,19785913,35.9145265756,39.2786104386,0.0142212973,0.0109439124,27.7080222921,28.2077854413,27.6407464835,28.1020663136,34169562,27.6342111193,28.878082683,0.0033805198,0.0085632063,135.5264367307,136.1659374886,134.7247700344,135.9845865274,4763509,138.9629419973,151.9106332159
3035733,0.0046758962,-0.0019969139,-0.008003638,107.310265251,108.6447035136,105.9076440115,107.095975895,65041596,109.757449697,117.8390484752,0.0084991216,0.0011613308,631.83,639.31,629.15,637.2,2549938,649.504,610.0537,0.0085200902,-8.21801E-05,603.28,608.76,600.73,608.42,2332087,619.6596,585.586,-0.02625,0.0077021823,8,8.05,7.78,7.79,104983,7.8096,8.1393,0.0072926162,0.0124434389,42.4238564027,42.8299188386,42.2111570315,42.7332373062,33172693,42.1063542504,43.7745791097,0.0145861601,0.0035662543,88.44,90.02,88.01,89.73,35159225,91.1024,88.2299,0.0064084703,0.0030454042,35.0656811103,35.3587907323,34.9533224219,35.2903984872,16061168,35.9407110352,39.2031230738,0.0187753721,0.0031545741,28.4096128669,29.1400359312,28.3903912074,28.9430139204,39507452,27.7974030091,28.8548544596,0.008908066,0.0023453128,137.149050594,139.077097655,137.1204162317,138.3707833851,3923866,139.1160403877,151.6597409391
3037173,0.0219424127,0.0046758962,-0.014327432,106.2388184708,106.7745418609,104.5245036224,106.7355801598,63929100,109.7531639099,117.6815260818,0.0063642349,-0.0062149533,637.94,643.84,631.115,642,2125315,648.7944,611.0159,0.0047997107,-0.0066907687,608.37,612.09,599.85,611.29,1867601,618.9664,586.3419,0.0038216561,-0.0126903553,7.85,8,7.68,7.88,54143,7.836,8.1354,-0.0031284916,-0.0076216095,43.2649857343,43.2649857343,42.2981704106,43.1296315889,28657859,42.179832215,43.7538241748,0.0099944475,-0.0225398571,90.05,90.95,88.36,90.95,29283652,91.2528,88.3593,0.0002760144,-0.0146247241,35.3978720153,35.5835081092,35.0265998274,35.407642336,18331147,35.9145265756,39.1304629198,-0.0069513406,-0.011,29.0343168035,29.101592612,28.313504569,28.8324893778,29832842,27.9011999709,28.8315695402,-0.0118367628,-0.0176892541,138.6953061578,139.0389185053,135.1446452335,137.0536027197,3880747,138.9973032321,151.4104439171
3038613,0.0081907536,0.0219424127,-0.0045298061,105.2063333917,108.1319675272,104.758273829,107.5148141818,58019758,109.6542011891,117.5362079949,0.02974875,0.0070168496,638.01,658.2555,633.5,656.99,2439435,648.3556,612.1985,0.0324604743,0.0081191878,607.2,627.34,603.13,626.91,2684805,618.5384,587.3206,0.0475578406,0,7.78,8.17,7.75,8.15,53621,7.8732,8.134,0.0293652586,0.0038402458,42.8009143789,44.0577742997,42.4625290156,44.0577742997,41839035,42.2444154786,43.7425415268,0.0356580427,0.009449332,88.9,92.2,88.37,92.07,37881652,91.3464,88.5054,0.0330439653,0.0100298184,34.8898153371,36.0622538251,34.821423092,36.0427131836,18772805,35.9172622654,39.0667816421,0.0283114257,0.0072107506,28.5153319947,29.3370579419,28.3807803776,29.3226416972,27901454,28.0084568314,28.8173803416,0.0250265863,0.0085765666,134.6292267122,138.0080814628,134.1615321281,137.9985366753,3053928,138.8461137992,151.1759918918
3042933,0.0061466148,0.0081907536,-0.001354035,107.027792918,108.4789214755,106.2388184708,107.9044311928,52064743,109.5564073193,117.3933800669,0.015235792,-0.0034689138,661.6,673.0275,655.87,671.68,1898012,648.8352,613.5204,0.0149841772,-0.0040999579,632,643.01,627,641.47,1803643,618.982,588.4391,0.0245398773,-0.0047904192,8.15,8.35,8.13,8.35,90031,7.9148,8.1345,0.0193463767,-0.0064336264,44.2269669813,45.3339705269,44.1834602917,45.0825985428,34369286,42.3488315335,43.7388828,0.011512804,0.0007446016,92.94,94.27,92.66,94.01,27292517,91.4664,88.6611,0.0088566828,-0.0018621974,36.4042150507,36.8634201252,36.1697273531,36.7266356349,12741707,35.9223428322,39.0077981189,0.0156199154,-0.0016020506,29.5340799527,30.1539784743,29.3706958462,29.9953997827,34842513,28.1157136919,28.8062011396,0.0220820189,0.0001341922,139.1820903168,143.069204998,139.1820903168,142.2555118695,5131669,138.8865836979,150.9677333258
3044373,-0.0085913728,0.0061466148,0.0038630851,107.7583248136,108.8395120191,106.9157780274,108.4206737323,48856977,109.4999128528,117.2272064746,0.0034212296,0.0085760229,669.35,678.8,663.0823,671.64,2157409,649.788,614.7448,0.0103312253,0.0058874566,638.84,649.25,636.5295,645.44,2236847,620.0696,589.5095,0.0168471721,0.0059171598,8.31,8.5,8.26,8.45,43401,7.9468,8.1325,0.0090654004,0.007486631,44.7925539457,45.6095128942,44.68620426,45.1986163816,27510808,42.4737440734,43.7259346819,-0.0136054422,0.0033405172,94.08,94.17,92.34,92.8,22488275,91.6012,88.7754,0.0055970149,0.0005300822,36.6582433898,36.980663974,36.6484730691,36.8634201252,12426637,35.9473548533,38.9444394072,0.0186136072,0.0081915564,29.9473456338,30.6104928894,29.8992914848,30.5047737617,35530196,28.2387323132,28.7969700292,-0.0018784382,0.0084688802,142.2746014444,143.3149832743,141.7305485608,142.0073473963,3018074,138.9205631411,150.74023818
3045813,-0.0062619112,-0.0085913728,-0.0053258711,108.8395120191,108.868733295,106.5699929301,107.9044311928,46765550,109.6191356581,117.0576158501,-0.0109241216,-0.0008208955,677.4,678.74,658.11,670,2217672,651.4056,615.9799,-0.0105970057,-0.0015567594,649.24,650.609,632.15,642.36,2092714,621.8524,590.5946,0.0235294118,-0.0045977011,8.5,8.71,8.4,8.7,75033,8.0008,8.1328,-0.0063694268,-0.0051282051,45.5370017449,45.7787055758,44.4251641227,45.2469571478,27711492,42.6663336858,43.7175257405,-0.0076253893,-0.0055194805,93.11,93.66,91.37,92.4,24129277,91.808,88.8952,-0.002384106,-0.0071694105,36.8829607667,37.1076781435,36.4921479373,36.7950278801,16369772,36.0118389701,38.8826355827,0.00984375,-0.0026303574,30.7546553363,31.1583101876,30.4855521021,31.0573964748,36930069,28.4115350329,28.7930745006,0.0003332445,-0.0026650676,143.2099906126,143.8685809453,142.0803650201,143.2577145497,2989915,139.2034706406,150.5327248971
3047253,0.0192727273,-0.0062619112,0.00456621,107.3297461016,107.3297461016,105.4011418972,106.6576567576,61979577,109.508484427,116.8617882679,-0.0036597207,0.0007346327,669.45,671.89,654.49,667,1965397,652.2892,617.1832,-0.0034302108,0.0013142249,641.36,644.45,625.56,639.16,2182081,622.8452,591.6632,0.0381062356,-0.021134594,8.66,9,8.65,8.99,79523,8.0388,8.1358,0.0191151203,0,45.0149214701,45.9382301042,44.9569125507,45.8753871082,33772709,42.8245046728,43.7181208498,0.0063118947,0.0046501568,91.89,93.22,90.47,92.47,27290523,91.9112,89.0111,0.0133725595,0.0063216563,36.5312292203,37.1125633039,36.4823776166,37.0197452569,13247649,36.0563916327,38.822202876,0.0089978281,-0.0046125461,30.9757044216,31.3313051239,30.7354336768,31.2544184856,27794648,28.562232844,28.78714564,0.017302425,0.0011820331,142.8759230525,146.0533827882,142.4941315553,145.3480229971,4794357,139.4795058931,150.3480079117
